date,Regroupement,Croisement,Nom,cas_cum_lab_n,cas_cum_epi_n,cases,cas_cum_tot_t,cas_quo_tot_t,cas_quo_lab_n,cas_quo_epi_n,new_cases,cas_quo_tot_m,cas_quo_tot_tm,recovered,new_recovered,deaths,dec_cum_tot_t,dec_quo_tot_t,new_deaths,dec_quo_tot_m,dec_quo_tot_tm,hos_cum_testpos_n,hos_cum_testpos_t,hos_quo_testpos_t,hos_quo_testpos_n,hos_quo_testpos_m,hos_act_testpos_n,hos_cum_dxurg_n,hos_cum_dxurg_t,hos_quo_dxurg_t,hos_quo_dxurg_n,hos_quo_dxurg_m,hos_act_dxurg_n,psi_cum_tes_n,psi_cum_pos_n,negative_tests,psi_cum_adm_n,psi_quo_pos_n,psi_cum_pos_reinf_n,new_negative_tests,psi_quo_tes_n,psi_quo_pos_t,psi_heb_pos_n,psi_heb_inf_n,psi_heb_tes_n,psi_heb_pos_t,psi_14j_pos_t,psi_quo_tot_m,psi_quo_cas_t,psi_heb_cas_t
2020-02-02,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,9,12,0,0,0,0,na,0.0,5.0,5.0,0.0,na,0.0,0.0,0.0
2020-02-03,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,10,13,0,0,1,1,0.0,0.0,5.0,5.0,0.0,na,0.0,0.0,0.0
2020-02-04,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,10,13,0,0,0,0,na,0.0,5.0,5.0,0.0,na,0.0,0.0,0.0
2020-02-05,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,11,14,0,0,1,1,0.0,0.0,5.0,5.0,0.0,na,0.0,0.0,0.0
2020-02-06,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,11,14,0,0,0,0,na,0.0,5.0,5.0,0.0,16.67,0.0,0.0,0.0
2020-02-07,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,14,17,0,0,3,3,0.0,0.0,5.0,5.0,0.0,16.95,0.0,0.0,0.0
2020-02-08,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,14,17,0,0,0,0,na,0.0,5.0,5.0,0.0,17.31,0.0,0.0,0.0
2020-02-09,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,14,17,0,0,0,0,na,0.0,22.0,22.0,0.0,17.65,0.0,0.0,0.0
2020-02-10,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,21,27,0,0,10,10,0.0,0.0,22.0,22.0,0.0,10.91,0.0,0.0,0.0
2020-02-11,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,26,33,0,0,6,6,0.0,0.0,22.0,22.0,0.0,10.71,0.0,0.0,0.0
2020-02-12,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,28,35,0,0,2,2,0.0,0.0,22.0,22.0,0.0,11.11,0.0,0.0,0.0
2020-02-13,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,29,36,0,0,1,1,0.0,0.0,22.0,22.0,0.0,11.54,0.0,0.0,0.0
2020-02-14,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,31,39,0,0,3,3,0.0,0.0,22.0,22.0,0.0,8.51,0.0,0.0,0.0
2020-02-15,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,31,39,0,0,0,0,na,0.0,22.0,22.0,0.0,9.52,0.0,0.0,0.0
2020-02-16,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,31,39,0,0,0,0,na,0.0,17.0,17.0,0.0,9.76,0.0,0.0,0.0
2020-02-17,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0,39,47,0,0,8,8,0.0,0.0,17.0,17.0,0.0,9.09,0.0,0.0,0.0
2020-02-18,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0,39,47,0,0,0,0,na,0.0,17.0,17.0,0.0,2.86,0.0,0.0,0.0
2020-02-19,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0,45,53,0,0,6,6,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0,46,54,0,0,1,1,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0,48,56,0,0,2,2,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.14,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0,48,56,0,0,0,0,na,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.14,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0,48,56,0,0,0,0,na,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,Région,RSS99,Ensemble du Québec,0,0,0,0.0,0.0,0,0,0,0.14,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,54,62,0,0,6,6,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,Région,RSS99,Ensemble du Québec,1,0,1,0.01,0.01,1,0,1,0.29,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,60,71,0,0,9,9,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,Région,RSS99,Ensemble du Québec,1,0,1,0.01,0.0,0,0,0,0.29,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0,80,95,0,0,24,24,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,Région,RSS99,Ensemble du Québec,1,0,1,0.01,0.0,0,0,0,0.57,0.01,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,0,91,108,0,0,13,13,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,Région,RSS99,Ensemble du Québec,2,0,2,0.02,0.01,1,0,1,1.0,0.01,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,0,106,127,0,0,19,19,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,Région,RSS99,Ensemble du Québec,2,0,2,0.02,0.0,0,0,0,1.14,0.01,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0,121,146,0,0,19,19,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,Région,RSS99,Ensemble du Québec,4,0,4,0.05,0.02,2,0,2,1.43,0.02,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,0,140,170,0,0,24,24,0.0,1.0,194.0,195.0,0.51,0.0,0.0,0.0,0.01
2020-03-02,Région,RSS99,Ensemble du Québec,7,0,7,0.08,0.03,3,0,3,1.57,0.02,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,0,153,184,0,0,14,14,0.0,1.0,194.0,195.0,0.51,0.0,0.0,0.0,0.01
2020-03-03,Région,RSS99,Ensemble du Québec,9,0,9,0.1,0.02,2,0,2,1.71,0.02,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.01,0.01,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,163,0,163,195,0,0,11,11,0.0,1.0,194.0,195.0,0.51,0.0,0.14,0.0,0.01
2020-03-04,Région,RSS99,Ensemble du Québec,11,0,11,0.13,0.02,2,0,2,1.71,0.02,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.01,0.0,0.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,183,0,183,223,0,0,28,28,0.0,1.0,194.0,195.0,0.51,0.0,0.14,0.0,0.01
2020-03-05,Région,RSS99,Ensemble du Québec,12,0,12,0.14,0.01,1,0,1,1.57,0.02,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.01,0.0,0.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,206,0,206,252,0,0,29,29,0.0,1.0,194.0,195.0,0.51,0.0,0.14,0.0,0.01
2020-03-06,Région,RSS99,Ensemble du Québec,14,0,14,0.16,0.02,2,0,2,1.43,0.02,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.01,0.0,0.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,244,1,243,301,1,1,48,49,2.04,1.0,194.0,195.0,0.51,0.41,0.14,0.01,0.01
2020-03-07,Région,RSS99,Ensemble du Québec,14,0,14,0.16,0.0,0,0,0,1.43,0.02,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.01,0.0,0.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,273,1,272,341,0,1,40,40,0.0,1.0,194.0,195.0,0.51,0.35,0.14,0.0,0.01
2020-03-08,Région,RSS99,Ensemble du Québec,15,0,15,0.17,0.01,1,0,1,2.57,0.03,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.01,0.0,0.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,298,1,297,375,0,1,34,34,0.0,6.0,1701.0,1707.0,0.35,0.31,0.43,0.0,0.07
2020-03-09,Région,RSS99,Ensemble du Québec,17,0,17,0.2,0.02,2,0,2,3.43,0.04,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.01,0.0,0.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,345,1,344,438,0,1,63,63,0.0,6.0,1701.0,1707.0,0.35,0.27,0.71,0.0,0.07
2020-03-10,Région,RSS99,Ensemble du Québec,18,1,19,0.22,0.02,1,1,2,3.71,0.04,1,1,0,0.0,0.0,0,0.0,0.0,2.0,0.02,0.01,1.0,0.29,2.0,0.0,0.0,0.0,0.0,0.14,0.0,451,1,450,567,0,1,129,129,0.0,6.0,1701.0,1707.0,0.35,0.2,0.71,0.0,0.07
2020-03-11,Région,RSS99,Ensemble du Québec,28,1,29,0.33,0.12,10,0,10,6.43,0.07,1,0,0,0.0,0.0,0,0.14,0.0,2.0,0.02,0.0,0.0,0.43,2.0,0.0,0.0,0.0,0.0,0.29,0.0,618,3,615,778,2,3,209,211,0.95,6.0,1701.0,1707.0,0.35,0.44,0.86,0.02,0.07
2020-03-12,Région,RSS99,Ensemble du Québec,35,1,36,0.41,0.08,7,0,7,8.14,0.09,1,0,0,0.0,0.0,0,0.14,0.0,2.0,0.02,0.0,0.0,0.43,2.0,0.0,0.0,0.0,0.0,0.71,0.0,887,5,882,1113,2,5,333,335,0.6,6.0,1701.0,1707.0,0.35,0.5,1.14,0.02,0.07
2020-03-13,Région,RSS99,Ensemble du Québec,39,1,40,0.46,0.05,4,0,4,10.29,0.12,2,1,0,0.0,0.0,0,0.14,0.0,3.0,0.03,0.01,1.0,0.71,3.0,1.0,0.01,0.01,1.0,0.71,1.0,1086,6,1080,1389,1,6,275,276,0.36,6.0,1701.0,1707.0,0.35,0.48,1.86,0.01,0.07
2020-03-14,Région,RSS99,Ensemble du Québec,58,1,59,0.68,0.22,19,0,19,16.14,0.19,2,0,1,0.01,0.01,1,0.29,0.0,4.0,0.05,0.01,1.0,1.14,4.0,2.0,0.02,0.01,1.0,1.0,2.0,1582,7,1575,2048,1,7,658,659,0.15,6.0,1701.0,1707.0,0.35,0.37,2.43,0.01,0.07
2020-03-15,Région,RSS99,Ensemble du Québec,71,1,72,0.83,0.15,13,0,13,20.71,0.24,4,2,1,0.01,0.0,0,0.43,0.0,4.0,0.05,0.0,0.0,2.14,4.0,5.0,0.06,0.03,3.0,1.71,5.0,2131,9,2122,2818,2,9,768,770,0.26,281.0,15262.0,15543.0,1.81,0.34,3.29,0.02,3.28
2020-03-16,Région,RSS99,Ensemble du Québec,88,1,89,1.02,0.2,17,0,17,30.43,0.35,5,1,1,0.01,0.0,0,0.43,0.0,6.0,0.07,0.02,2.0,3.0,6.0,5.0,0.06,0.0,0.0,2.14,5.0,2946,14,2932,3900,5,14,1077,1082,0.46,281.0,15262.0,15543.0,1.81,0.38,9.86,0.06,3.28
2020-03-17,Région,RSS99,Ensemble du Québec,131,1,132,1.52,0.5,43,0,43,48.29,0.56,5,0,2,0.02,0.01,1,0.57,0.01,10.0,0.11,0.05,4.0,4.57,10.0,7.0,0.08,0.02,2.0,2.71,7.0,4029,18,4011,5302,4,18,1398,1402,0.29,281.0,15262.0,15543.0,1.81,0.35,20.43,0.05,3.28
2020-03-18,Région,RSS99,Ensemble du Québec,172,2,174,2.0,0.49,41,1,42,72.0,0.84,5,0,3,0.03,0.01,1,0.57,0.01,17.0,0.2,0.08,7.0,7.14,17.0,12.0,0.14,0.06,5.0,4.57,11.0,5158,26,5132,6774,8,26,1464,1472,0.54,281.0,15262.0,15543.0,1.81,0.4,40.14,0.09,3.28
2020-03-19,Région,RSS99,Ensemble du Québec,246,3,249,2.86,0.87,74,1,75,104.43,1.22,5,0,3,0.03,0.0,0,0.71,0.01,23.0,0.26,0.07,6.0,10.0,21.0,15.0,0.17,0.03,3.0,6.14,14.0,7463,74,7389,9809,48,74,2987,3035,1.58,281.0,15262.0,15543.0,1.81,0.77,64.29,0.56,3.28
2020-03-20,Région,RSS99,Ensemble du Québec,367,11,378,4.35,1.5,121,8,129,151.14,1.76,5,0,4,0.05,0.01,1,0.86,0.01,35.0,0.4,0.14,12.0,12.71,33.0,20.0,0.23,0.06,5.0,8.0,19.0,10242,149,10093,13373,75,149,3489,3564,2.1,281.0,15262.0,15543.0,1.81,1.13,100.43,0.87,3.28
2020-03-21,Région,RSS99,Ensemble du Québec,550,13,563,6.47,2.16,183,2,185,183.43,2.14,6,1,5,0.06,0.01,1,1.14,0.01,54.0,0.62,0.22,19.0,17.0,48.0,34.0,0.39,0.16,14.0,9.29,31.0,13562,288,13274,17591,139,288,4079,4218,3.3,281.0,15262.0,15543.0,1.81,1.66,131.29,1.62,3.28
2020-03-22,Région,RSS99,Ensemble du Québec,789,14,803,9.23,2.8,239,1,240,230.14,2.68,8,2,6,0.07,0.01,1,2.14,0.02,74.0,0.85,0.23,20.0,20.71,67.0,48.0,0.55,0.16,14.0,11.14,41.0,16611,459,16152,21420,171,459,3658,3829,4.47,2080.0,33784.0,35864.0,5.8,2.18,165.71,1.99,24.25
2020-03-23,Région,RSS99,Ensemble du Québec,1125,22,1147,13.19,4.01,336,8,344,271.71,3.17,17,9,7,0.08,0.01,1,3.0,0.03,95.0,1.09,0.24,21.0,27.14,85.0,61.0,0.7,0.15,13.0,14.71,52.0,20278,717,19561,26192,258,717,4514,4772,5.41,2080.0,33784.0,35864.0,5.8,2.78,208.0,3.01,24.25
2020-03-24,Région,RSS99,Ensemble du Québec,1385,31,1416,16.28,3.14,260,9,269,317.71,3.7,34,17,10,0.11,0.03,3,3.29,0.04,129.0,1.48,0.4,34.0,30.86,114.0,72.0,0.83,0.13,11.0,16.14,58.0,23150,937,22213,29958,220,937,3546,3766,5.84,2080.0,33784.0,35864.0,5.8,3.18,259.14,2.56,24.25
2020-03-25,Région,RSS99,Ensemble du Québec,1747,38,1785,20.52,4.3,362,7,369,351.14,4.09,61,27,18,0.21,0.09,8,5.14,0.06,162.0,1.86,0.38,33.0,34.0,140.0,90.0,1.03,0.21,18.0,16.57,67.0,27062,1186,25876,35214,249,1186,5007,5256,4.74,2080.0,33784.0,35864.0,5.8,3.44,297.14,2.9,24.25
2020-03-26,Région,RSS99,Ensemble du Québec,2108,43,2151,24.73,4.27,361,5,366,398.29,4.64,84,23,24,0.28,0.07,6,6.43,0.07,213.0,2.45,0.59,51.0,40.0,180.0,118.0,1.36,0.33,28.0,18.29,88.0,31526,1530,29996,41172,344,1530,5614,5958,5.77,2080.0,33784.0,35864.0,5.8,3.81,344.14,4.01,24.25
2020-03-27,Région,RSS99,Ensemble du Québec,2556,46,2602,29.91,5.26,448,3,451,432.0,5.04,124,40,27,0.31,0.03,3,8.29,0.1,251.0,2.89,0.44,38.0,51.14,207.0,133.0,1.53,0.17,15.0,21.0,92.0,36267,1963,34304,47532,433,1963,5927,6360,6.81,2080.0,33784.0,35864.0,5.8,4.24,393.43,5.05,24.25
2020-03-28,Région,RSS99,Ensemble du Québec,2967,54,3021,34.73,4.88,411,8,419,497.86,5.8,172,48,41,0.47,0.16,14,10.0,0.12,292.0,3.36,0.48,41.0,56.71,232.0,150.0,1.72,0.2,17.0,23.43,97.0,40590,2368,38222,53455,405,2368,5518,5923,6.84,2080.0,33784.0,35864.0,5.8,4.59,469.57,4.72,24.25
2020-03-29,Région,RSS99,Ensemble du Québec,3522,69,3591,41.29,6.64,555,15,570,545.29,6.36,224,52,51,0.59,0.12,10,10.86,0.13,354.0,4.07,0.72,62.0,63.71,278.0,176.0,2.02,0.3,26.0,24.86,112.0,46019,2868,43151,60703,500,2868,6748,7248,6.9,4381.0,43122.0,47503.0,9.22,4.94,516.0,5.83,51.07
2020-03-30,Région,RSS99,Ensemble du Québec,4058,113,4171,47.95,6.76,536,44,580,618.14,7.21,295,71,65,0.75,0.16,14,12.43,0.14,453.0,5.21,1.15,99.0,64.57,369.0,208.0,2.39,0.37,32.0,24.71,137.0,51959,3471,48488,68710,603,3471,7404,8007,7.53,4381.0,43122.0,47503.0,9.22,5.33,569.0,7.03,51.07
2020-03-31,Région,RSS99,Ensemble du Québec,4740,161,4901,56.35,8.51,682,48,730,664.0,7.74,388,93,80,0.92,0.17,15,16.14,0.19,526.0,6.05,0.85,73.0,70.57,424.0,236.0,2.71,0.33,28.0,28.14,156.0,57227,4224,53003,75941,753,4224,6478,7231,10.41,4381.0,43122.0,47503.0,9.22,5.95,594.71,8.78,51.07
2020-04-01,Région,RSS99,Ensemble du Québec,5387,215,5602,64.41,8.17,647,54,701,718.86,8.38,497,109,94,1.08,0.16,14,21.0,0.24,608.0,6.99,0.96,82.0,74.71,473.0,264.0,3.04,0.33,28.0,30.86,167.0,61723,4798,56925,82229,574,4798,5714,6288,9.13,4381.0,43122.0,47503.0,9.22,6.32,625.86,6.69,51.07
2020-04-02,Région,RSS99,Ensemble du Québec,6195,283,6478,74.48,10.21,808,68,876,727.86,8.48,644,147,111,1.28,0.2,17,25.0,0.29,665.0,7.65,0.66,57.0,76.43,497.0,291.0,3.35,0.31,27.0,29.71,180.0,66461,5513,60948,88990,715,5513,6046,6761,10.58,4381.0,43122.0,47503.0,9.22,6.87,626.71,8.33,51.07
2020-04-03,Région,RSS99,Ensemble du Québec,6887,363,7250,83.35,9.0,692,80,772,770.57,8.98,838,194,140,1.61,0.34,29,29.86,0.35,745.0,8.57,0.93,80.0,73.57,551.0,330.0,3.79,0.45,39.0,30.0,200.0,71368,6126,65242,95999,613,6126,6396,7009,8.75,4381.0,43122.0,47503.0,9.22,7.23,628.0,7.15,51.07
