date,Ahuntsic–Cartierville,Anjou,Baie-D'Urfé,Beaconsfield,Côte-des-Neiges–Notre-Dame-de-Grâce,Côte-Saint-Luc,Dollard-des-Ormeaux,Dorval,Hampstead,Kirkland,Lachine,LaSalle,L'Île-Bizard–Sainte-Geneviève,Mercier–Hochelaga-Maisonneuve,Montréal-Est,Montréal-Nord,Montréal-Ouest,Mont-Royal,Outremont,Pierrefonds–Roxboro,Plateau-Mont-Royal,Pointe-Claire,Rivière-des-Prairies–Pointe-aux-Trembles,Rosemont–La Petite Patrie,Sainte-Anne-de-Bellevue,Saint-Laurent,Saint-Léonard,Senneville,Sud-Ouest,Verdun,Ville-Marie,Villeray–Saint-Michel–Parc-Extension,Westmount,TBC
2020-03-29,54.0,9.0,2.0,10.0,161.0,107.0,17.0,7.0,18.0,7.0,19.0,66.0,5.0,40.0,1.0,26.0,3.0,18.0,56.0,26.0,67.0,11.0,41.0,80.0,2.0,40.0,17.0,0.0,46.0,36.0,67.0,41.0,25.0,487.0
2020-03-30,66.0,14.0,2.0,9.0,182.0,120.0,18.0,10.0,20.0,7.0,22.0,78.0,7.0,62.0,1.0,33.0,3.0,24.0,61.0,27.0,80.0,11.0,51.0,97.0,2.0,49.0,20.0,0.0,56.0,43.0,78.0,56.0,29.0,653.0
2020-03-31,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-04-01,98.0,19.0,5.0,10.0,253.0,147.0,28.0,16.0,22.0,8.0,32.0,119.0,9.0,91.0,5.0,50.0,5.0,31.0,88.0,39.0,120.0,14.0,73.0,133.0,5.0,81.0,37.0,0.0,83.0,77.0,114.0,88.0,33.0,715.0
2020-04-02,106.0,19.0,5.0,10.0,281.0,154.0,30.0,17.0,23.0,8.0,35.0,135.0,9.0,98.0,5.0,55.0,5.0,33.0,95.0,39.0,134.0,15.0,83.0,141.0,5.0,90.0,40.0,0.0,95.0,85.0,117.0,103.0,38.0,735.0
2020-04-03,131.0,26.0,5.0,10.0,323.0,169.0,36.0,23.0,26.0,11.0,45.0,170.0,11.0,126.0,5.0,79.0,5.0,34.0,103.0,45.0,156.0,18.0,102.0,166.0,5.0,103.0,48.0,0.0,107.0,97.0,127.0,126.0,39.0,788.0
2020-04-04,143.0,35.0,5.0,10.0,370.0,192.0,45.0,26.0,27.0,12.0,57.0,204.0,14.0,145.0,5.0,99.0,5.0,36.0,113.0,50.0,168.0,21.0,117.0,181.0,5.0,119.0,67.0,1.0,124.0,105.0,135.0,149.0,44.0,888.0
2020-04-05,176.0,37.0,5.0,10.0,384.0,207.0,50.0,27.0,27.0,12.0,59.0,219.0,15.0,151.0,5.0,117.0,5.0,36.0,113.0,54.0,174.0,23.0,133.0,194.0,5.0,128.0,77.0,1.0,134.0,117.0,140.0,160.0,46.0,938.0
2020-04-06,200.0,42.0,5.0,11.0,428.0,232.0,54.0,31.0,28.0,12.0,71.0,237.0,16.0,182.0,5.0,149.0,5.0,37.0,119.0,56.0,186.0,24.0,148.0,217.0,5.0,141.0,96.0,1.0,162.0,134.0,152.0,185.0,52.0,985.0
2020-04-07,223.0,47.0,5.0,13.0,453.0,241.0,64.0,37.0,28.0,12.0,78.0,267.0,20.0,195.0,5.0,165.0,5.0,38.0,131.0,69.0,203.0,30.0,161.0,227.0,5.0,152.0,103.0,1.0,171.0,141.0,164.0,199.0,55.0,1067.0
2020-04-08,247.0,59.0,5.0,14.0,501.0,262.0,66.0,37.0,29.0,14.0,83.0,286.0,19.0,213.0,6.0,193.0,5.0,44.0,139.0,75.0,220.0,32.0,180.0,247.0,5.0,163.0,124.0,2.0,184.0,154.0,174.0,242.0,57.0,1181.0
2020-04-09,277.0,67.0,5.0,14.0,522.0,264.0,68.0,37.0,29.0,15.0,83.0,298.0,22.0,232.0,7.0,238.0,5.0,44.0,143.0,78.0,232.0,33.0,194.0,260.0,5.0,167.0,139.0,2.0,210.0,174.0,185.0,266.0,57.0,1245.0
2020-04-10,305.0,72.0,5.0,14.0,538.0,266.0,71.0,37.0,29.0,15.0,84.0,312.0,22.0,255.0,8.0,263.0,5.0,45.0,145.0,83.0,233.0,33.0,216.0,278.0,5.0,172.0,153.0,2.0,224.0,183.0,190.0,292.0,58.0,1248.0
2020-04-11,333.0,81.0,5.0,14.0,543.0,267.0,72.0,37.0,29.0,17.0,85.0,313.0,25.0,276.0,8.0,291.0,5.0,46.0,144.0,86.0,235.0,33.0,235.0,301.0,5.0,181.0,168.0,2.0,227.0,186.0,193.0,302.0,59.0,1284.0
2020-04-12,353.0,87.0,5.0,13.0,559.0,267.0,73.0,38.0,29.0,17.0,87.0,324.0,25.0,298.0,7.0,326.0,5.0,47.0,147.0,88.0,248.0,34.0,253.0,317.0,5.0,191.0,184.0,2.0,236.0,198.0,205.0,326.0,60.0,1339.0
2020-04-13,392.0,92.0,5.0,13.0,640.0,270.0,75.0,41.0,29.0,18.0,89.0,339.0,27.0,330.0,7.0,357.0,5.0,49.0,148.0,90.0,259.0,37.0,285.0,336.0,5.0,200.0,210.0,2.0,268.0,240.0,215.0,367.0,62.0,1126.0
2020-04-14,417.0,97.0,5.0,13.0,671.0,279.0,76.0,41.0,29.0,18.0,93.0,349.0,28.0,359.0,7.0,404.0,5.0,51.0,153.0,93.0,275.0,37.0,313.0,340.0,5.0,213.0,224.0,2.0,286.0,276.0,225.0,390.0,63.0,993.0
2020-04-15,481.0,113.0,5.0,13.0,717.0,286.0,82.0,44.0,29.0,20.0,99.0,360.0,29.0,396.0,7.0,443.0,5.0,53.0,156.0,100.0,295.0,38.0,358.0,357.0,5.0,223.0,240.0,2.0,310.0,301.0,238.0,429.0,64.0,983.0
2020-04-16,535.0,120.0,5.0,15.0,775.0,292.0,89.0,47.0,29.0,21.0,102.0,372.0,33.0,430.0,8.0,490.0,5.0,57.0,157.0,104.0,345.0,39.0,395.0,379.0,5.0,237.0,258.0,2.0,322.0,326.0,249.0,467.0,67.0,983.0
2020-04-17,594.0,127.0,5.0,15.0,799.0,292.0,92.0,47.0,29.0,23.0,104.0,379.0,32.0,459.0,8.0,527.0,6.0,60.0,159.0,108.0,348.0,40.0,413.0,401.0,5.0,253.0,273.0,2.0,328.0,332.0,252.0,487.0,67.0,986.0
2020-04-18,663.0,138.0,5.0,15.0,839.0,300.0,96.0,49.0,29.0,25.0,108.0,384.0,31.0,488.0,8.0,577.0,6.0,63.0,162.0,110.0,363.0,40.0,444.0,418.0,5.0,271.0,294.0,2.0,350.0,350.0,261.0,529.0,70.0,964.0
2020-04-19,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-04-20,753.0,154.0,5.0,16.0,907.0,316.0,103.0,55.0,32.0,25.0,114.0,399.0,38.0,542.0,11.0,722.0,7.0,67.0,165.0,117.0,380.0,46.0,529.0,467.0,7.0,302.0,353.0,2.0,381.0,417.0,274.0,602.0,72.0,968.0
2020-04-21,802.0,173.0,5.0,17.0,955.0,321.0,108.0,61.0,33.0,26.0,120.0,406.0,44.0,569.0,12.0,785.0,7.0,76.0,167.0,124.0,386.0,50.0,577.0,489.0,7.0,319.0,372.0,2.0,406.0,462.0,287.0,624.0,74.0,990.0
2020-04-22,835.0,188.0,5.0,17.0,987.0,325.0,109.0,62.0,33.0,26.0,126.0,425.0,45.0,618.0,13.0,839.0,7.0,87.0,170.0,127.0,401.0,52.0,647.0,527.0,7.0,340.0,394.0,2.0,427.0,505.0,302.0,660.0,77.0,990.0
2020-04-23,879.0,214.0,6.0,20.0,1035.0,328.0,117.0,71.0,33.0,29.0,129.0,428.0,52.0,671.0,14.0,891.0,7.0,93.0,170.0,138.0,416.0,59.0,708.0,552.0,7.0,354.0,418.0,2.0,448.0,518.0,321.0,701.0,84.0,984.0
2020-04-24,946.0,239.0,6.0,24.0,1053.0,330.0,126.0,73.0,37.0,25.0,146.0,469.0,49.0,761.0,15.0,1001.0,9.0,91.0,182.0,147.0,435.0,63.0,775.0,574.0,8.0,398.0,438.0,2.0,469.0,515.0,305.0,798.0,90.0,563.0
2020-04-25,973.0,256.0,6.0,24.0,1071.0,330.0,128.0,77.0,38.0,26.0,149.0,478.0,53.0,791.0,14.0,1058.0,9.0,92.0,182.0,154.0,465.0,62.0,817.0,600.0,8.0,415.0,480.0,2.0,491.0,523.0,313.0,837.0,91.0,609.0
2020-04-26,1007.0,279.0,6.0,25.0,1097.0,335.0,130.0,77.0,37.0,27.0,155.0,485.0,54.0,830.0,14.0,1110.0,9.0,96.0,183.0,155.0,488.0,63.0,869.0,629.0,8.0,433.0,509.0,2.0,500.0,535.0,322.0,871.0,91.0,604.0
2020-04-27,1064.0,288.0,6.0,25.0,1137.0,346.0,136.0,78.0,38.0,27.0,157.0,497.0,57.0,852.0,16.0,1153.0,10.0,104.0,188.0,156.0,508.0,67.0,908.0,652.0,9.0,452.0,531.0,2.0,525.0,561.0,326.0,909.0,101.0,602.0
2020-04-28,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-04-29,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-04-30,1185.0,324.0,6.0,27.0,1225.0,354.0,184.0,95.0,38.0,52.0,186.0,561.0,76.0,1014.0,18.0,1316.0,11.0,125.0,194.0,192.0,566.0,83.0,1029.0,777.0,10.0,518.0,582.0,2.0,563.0,620.0,353.0,998.0,113.0,583.0
2020-05-01,1229.0,333.0,6.0,29.0,1258.0,367.0,190.0,103.0,39.0,54.0,209.0,586.0,88.0,1075.0,21.0,1377.0,11.0,133.0,196.0,201.0,579.0,87.0,1079.0,837.0,12.0,534.0,600.0,2.0,608.0,635.0,366.0,1047.0,118.0,591.0
2020-05-02,1307.0,347.0,9.0,40.0,1375.0,375.0,252.0,132.0,39.0,70.0,333.0,829.0,116.0,1150.0,22.0,1423.0,14.0,186.0,209.0,287.0,609.0,126.0,1130.0,885.0,13.0,586.0,616.0,2.0,649.0,678.0,399.0,1139.0,128.0,777.0
2020-05-03,1329.0,364.0,9.0,42.0,1388.0,378.0,259.0,133.0,39.0,70.0,336.0,838.0,118.0,1185.0,22.0,1457.0,14.0,190.0,209.0,294.0,616.0,126.0,1178.0,913.0,14.0,594.0,638.0,3.0,662.0,683.0,411.0,1190.0,129.0,775.0
2020-05-04,1351.0,363.0,9.0,42.0,1427.0,386.0,268.0,136.0,41.0,72.0,343.0,852.0,115.0,1226.0,23.0,1501.0,14.0,192.0,211.0,297.0,621.0,129.0,1201.0,931.0,15.0,607.0,638.0,3.0,684.0,706.0,439.0,1212.0,135.0,783.0
2020-05-05,1392.0,379.0,10.0,45.0,1448.0,388.0,270.0,137.0,42.0,75.0,354.0,869.0,118.0,1288.0,23.0,1544.0,14.0,197.0,213.0,313.0,631.0,139.0,1247.0,958.0,16.0,627.0,675.0,2.0,688.0,724.0,456.0,1239.0,139.0,783.0
2020-05-06,1442.0,398.0,10.0,46.0,1478.0,390.0,271.0,137.0,42.0,77.0,378.0,888.0,118.0,1341.0,24.0,1615.0,14.0,202.0,215.0,324.0,649.0,142.0,1300.0,978.0,16.0,645.0,694.0,2.0,694.0,738.0,475.0,1268.0,143.0,765.0
2020-05-07,1502.0,409.0,11.0,45.0,1512.0,393.0,274.0,141.0,42.0,77.0,386.0,902.0,125.0,1402.0,24.0,1676.0,15.0,207.0,217.0,337.0,657.0,142.0,1361.0,1016.0,15.0,654.0,716.0,2.0,708.0,746.0,495.0,1307.0,143.0,777.0
2020-05-08,1536.0,423.0,11.0,45.0,1530.0,397.0,280.0,145.0,46.0,81.0,399.0,914.0,132.0,1432.0,26.0,1729.0,15.0,215.0,220.0,352.0,672.0,140.0,1407.0,1049.0,15.0,662.0,736.0,2.0,712.0,759.0,508.0,1333.0,145.0,788.0
2020-05-09,1585.0,436.0,11.0,45.0,1559.0,400.0,282.0,145.0,48.0,82.0,407.0,927.0,136.0,1463.0,26.0,1762.0,16.0,222.0,221.0,357.0,685.0,143.0,1443.0,1075.0,15.0,678.0,743.0,2.0,717.0,762.0,523.0,1364.0,143.0,775.0
2020-05-10,1610.0,453.0,11.0,49.0,1588.0,401.0,283.0,146.0,48.0,83.0,409.0,938.0,139.0,1502.0,25.0,1791.0,16.0,225.0,220.0,368.0,696.0,143.0,1466.0,1092.0,16.0,688.0,766.0,2.0,719.0,762.0,527.0,1387.0,143.0,781.0
2020-05-11,1645.0,455.0,11.0,51.0,1616.0,405.0,290.0,147.0,48.0,85.0,417.0,946.0,143.0,1552.0,27.0,1820.0,16.0,226.0,222.0,377.0,710.0,145.0,1525.0,1103.0,16.0,710.0,783.0,2.0,727.0,768.0,539.0,1411.0,149.0,792.0
2020-05-12,1671.0,471.0,14.0,50.0,1633.0,408.0,310.0,150.0,48.0,88.0,433.0,953.0,154.0,1951.0,28.0,1857.0,17.0,229.0,224.0,387.0,721.0,148.0,1561.0,1126.0,16.0,724.0,801.0,2.0,730.0,780.0,543.0,1435.0,149.0,781.0
2020-05-13,1695.0,494.0,15.0,50.0,1659.0,412.0,318.0,152.0,48.0,89.0,438.0,964.0,156.0,1645.0,27.0,1894.0,18.0,230.0,225.0,400.0,732.0,153.0,1606.0,1158.0,16.0,749.0,816.0,2.0,734.0,786.0,558.0,1470.0,151.0,774.0
2020-05-14,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-05-15,1755.0,516.0,15.0,50.0,1715.0,419.0,326.0,160.0,48.0,92.0,453.0,985.0,166.0,1737.0,30.0,1979.0,17.0,231.0,233.0,422.0,750.0,159.0,1690.0,1204.0,16.0,781.0,853.0,2.0,748.0,807.0,578.0,1520.0,156.0,798.0
2020-05-16,1782.0,528.0,16.0,49.0,1752.0,425.0,331.0,161.0,50.0,92.0,455.0,989.0,169.0,1779.0,31.0,2004.0,17.0,231.0,235.0,433.0,762.0,164.0,1705.0,1217.0,17.0,790.0,867.0,2.0,757.0,820.0,593.0,1536.0,157.0,802.0
2020-05-17,1817.0,537.0,16.0,50.0,1787.0,437.0,339.0,163.0,50.0,93.0,465.0,996.0,172.0,1825.0,32.0,2028.0,17.0,232.0,235.0,439.0,765.0,166.0,1730.0,1231.0,18.0,806.0,876.0,2.0,764.0,826.0,611.0,1549.0,159.0,796.0
2020-05-18,1842.0,545.0,16.0,50.0,1811.0,443.0,338.0,164.0,53.0,93.0,470.0,1002.0,173.0,1844.0,32.0,2052.0,17.0,234.0,235.0,443.0,776.0,171.0,1755.0,1247.0,18.0,824.0,893.0,2.0,781.0,835.0,633.0,1569.0,159.0,798.0
2020-05-19,1865.0,552.0,19.0,51.0,1825.0,449.0,339.0,164.0,53.0,94.0,472.0,1004.0,173.0,1887.0,32.0,2104.0,17.0,235.0,236.0,454.0,777.0,174.0,1771.0,1268.0,18.0,845.0,910.0,2.0,790.0,841.0,639.0,1601.0,160.0,816.0
2020-05-20,1898.0,562.0,19.0,54.0,1851.0,461.0,342.0,164.0,54.0,95.0,483.0,1011.0,177.0,1924.0,33.0,2139.0,17.0,239.0,237.0,461.0,783.0,182.0,1811.0,1308.0,18.0,875.0,931.0,2.0,794.0,851.0,651.0,1642.0,163.0,833.0
2020-05-21,1925.0,569.0,19.0,54.0,1862.0,469.0,344.0,164.0,54.0,95.0,505.0,1024.0,179.0,1945.0,34.0,2184.0,18.0,242.0,238.0,474.0,794.0,185.0,1859.0,1318.0,18.0,897.0,945.0,2.0,802.0,856.0,655.0,1688.0,163.0,834.0
2020-05-22,1964.0,576.0,22.0,55.0,1879.0,473.0,363.0,163.0,53.0,96.0,510.0,1029.0,178.0,1971.0,34.0,2212.0,19.0,242.0,241.0,474.0,798.0,184.0,1881.0,1340.0,19.0,906.0,964.0,2.0,808.0,863.0,662.0,1717.0,165.0,834.0
2020-05-23,1975.0,589.0,23.0,55.0,1901.0,478.0,369.0,164.0,52.0,96.0,515.0,1036.0,179.0,1991.0,35.0,2227.0,18.0,243.0,242.0,478.0,805.0,184.0,1902.0,1356.0,19.0,916.0,971.0,2.0,813.0,864.0,670.0,1741.0,165.0,845.0
2020-05-24,1998.0,594.0,25.0,55.0,1924.0,480.0,370.0,166.0,52.0,97.0,519.0,1043.0,180.0,2014.0,35.0,2243.0,18.0,244.0,243.0,483.0,809.0,190.0,1913.0,1370.0,19.0,924.0,977.0,2.0,818.0,871.0,676.0,1747.0,165.0,853.0
2020-05-25,2031.0,606.0,26.0,56.0,1935.0,481.0,376.0,168.0,52.0,96.0,527.0,1054.0,180.0,2039.0,35.0,2263.0,18.0,245.0,244.0,488.0,820.0,196.0,1934.0,1392.0,19.0,938.0,990.0,2.0,827.0,876.0,680.0,1781.0,165.0,849.0
2020-05-26,2055.0,610.0,26.0,56.0,1954.0,483.0,382.0,172.0,52.0,97.0,530.0,1058.0,182.0,2057.0,36.0,2287.0,18.0,247.0,247.0,493.0,823.0,202.0,1949.0,1409.0,19.0,950.0,998.0,2.0,837.0,877.0,690.0,1799.0,167.0,848.0
2020-05-27,2084.0,613.0,27.0,57.0,1972.0,484.0,389.0,173.0,52.0,97.0,533.0,1061.0,183.0,2073.0,37.0,2319.0,18.0,248.0,246.0,500.0,825.0,204.0,1968.0,1420.0,19.0,964.0,1005.0,2.0,842.0,885.0,695.0,1824.0,168.0,852.0
2020-05-28,2102.0,621.0,28.0,57.0,1992.0,488.0,393.0,173.0,52.0,98.0,542.0,1074.0,186.0,2085.0,37.0,2334.0,18.0,248.0,247.0,502.0,827.0,207.0,1978.0,1429.0,18.0,976.0,1018.0,2.0,846.0,885.0,710.0,1852.0,170.0,849.0
2020-05-29,2121.0,626.0,28.0,57.0,2013.0,489.0,393.0,174.0,52.0,101.0,546.0,1083.0,185.0,2103.0,37.0,2340.0,18.0,249.0,248.0,504.0,830.0,208.0,1990.0,1440.0,17.0,983.0,1030.0,2.0,852.0,890.0,716.0,1882.0,169.0,852.0
2020-05-30,2146.0,632.0,28.0,57.0,2030.0,489.0,395.0,176.0,53.0,103.0,554.0,1086.0,188.0,2129.0,38.0,2354.0,18.0,250.0,248.0,503.0,839.0,209.0,2011.0,1453.0,17.0,989.0,1039.0,2.0,853.0,897.0,726.0,1891.0,171.0,864.0
2020-05-31,2159.0,638.0,28.0,57.0,2041.0,492.0,396.0,176.0,53.0,103.0,555.0,1087.0,190.0,2138.0,39.0,2367.0,19.0,250.0,248.0,507.0,841.0,209.0,2024.0,1458.0,17.0,999.0,1040.0,2.0,855.0,900.0,727.0,1907.0,171.0,853.0
2020-06-01,2164.0,645.0,28.0,58.0,2050.0,494.0,397.0,176.0,53.0,104.0,557.0,1092.0,190.0,2143.0,39.0,2378.0,19.0,251.0,249.0,509.0,842.0,211.0,2031.0,1464.0,17.0,1002.0,1047.0,5.0,856.0,903.0,729.0,1930.0,173.0,850.0
2020-06-02,2171.0,652.0,28.0,58.0,2064.0,496.0,397.0,176.0,53.0,104.0,557.0,1096.0,190.0,2151.0,40.0,2399.0,19.0,255.0,249.0,509.0,843.0,212.0,2038.0,1470.0,17.0,1011.0,1054.0,5.0,858.0,906.0,733.0,1952.0,173.0,855.0
2020-06-03,2179.0,657.0,29.0,58.0,2070.0,495.0,400.0,177.0,53.0,104.0,563.0,1101.0,193.0,2153.0,41.0,2411.0,19.0,255.0,250.0,513.0,848.0,213.0,2046.0,1471.0,17.0,1014.0,1057.0,5.0,862.0,912.0,736.0,1968.0,174.0,859.0
2020-06-04,2192.0,662.0,29.0,58.0,2081.0,498.0,405.0,176.0,53.0,104.0,569.0,1107.0,193.0,2169.0,41.0,2421.0,20.0,257.0,252.0,514.0,848.0,213.0,2060.0,1476.0,17.0,1017.0,1066.0,5.0,865.0,911.0,739.0,1980.0,175.0,855.0
2020-06-05,2196.0,663.0,29.0,58.0,2091.0,498.0,405.0,176.0,53.0,104.0,572.0,1112.0,194.0,2180.0,41.0,2430.0,20.0,257.0,252.0,513.0,851.0,218.0,2068.0,1485.0,18.0,1020.0,1070.0,5.0,869.0,912.0,739.0,1992.0,174.0,860.0
2020-06-06,2218.0,672.0,29.0,58.0,2124.0,503.0,407.0,180.0,53.0,108.0,587.0,1137.0,198.0,2191.0,42.0,2447.0,20.0,271.0,257.0,522.0,864.0,221.0,2081.0,1495.0,18.0,1035.0,1073.0,5.0,882.0,923.0,748.0,2027.0,180.0,632.0
2020-06-07,2227.0,674.0,29.0,58.0,2132.0,504.0,408.0,180.0,53.0,109.0,591.0,1138.0,202.0,2201.0,44.0,2452.0,20.0,271.0,257.0,526.0,865.0,222.0,2086.0,1497.0,18.0,1039.0,1078.0,5.0,885.0,922.0,754.0,2037.0,180.0,627.0
2020-06-08,2235.0,675.0,29.0,58.0,2139.0,504.0,408.0,180.0,53.0,110.0,593.0,1141.0,203.0,2209.0,44.0,2456.0,20.0,271.0,257.0,525.0,866.0,222.0,2090.0,1501.0,18.0,1041.0,1079.0,5.0,888.0,926.0,753.0,2045.0,183.0,627.0
2020-06-09,2239.0,677.0,29.0,58.0,2141.0,504.0,408.0,180.0,53.0,110.0,599.0,1144.0,203.0,2214.0,44.0,2467.0,20.0,271.0,259.0,526.0,866.0,222.0,2091.0,1508.0,18.0,1044.0,1081.0,5.0,888.0,927.0,755.0,2049.0,183.0,632.0
2020-06-10,2245.0,677.0,29.0,58.0,2145.0,507.0,409.0,180.0,53.0,111.0,602.0,1147.0,204.0,2214.0,44.0,2476.0,20.0,273.0,260.0,526.0,867.0,222.0,2093.0,1513.0,18.0,1042.0,1083.0,5.0,891.0,930.0,759.0,2058.0,183.0,634.0
2020-06-11,2250.0,678.0,30.0,58.0,2150.0,512.0,409.0,180.0,53.0,111.0,603.0,1159.0,206.0,2221.0,44.0,2490.0,20.0,273.0,262.0,528.0,867.0,222.0,2097.0,1519.0,18.0,1044.0,1085.0,5.0,892.0,935.0,761.0,2067.0,182.0,629.0
2020-06-12,2256.0,678.0,30.0,59.0,2154.0,513.0,410.0,181.0,53.0,111.0,604.0,1163.0,206.0,2229.0,44.0,2493.0,20.0,273.0,262.0,530.0,869.0,222.0,2105.0,1521.0,18.0,1047.0,1086.0,5.0,893.0,935.0,763.0,2070.0,182.0,631.0
2020-06-13,2273.0,680.0,30.0,59.0,2157.0,513.0,413.0,182.0,53.0,112.0,610.0,1164.0,208.0,2234.0,44.0,2494.0,20.0,273.0,263.0,531.0,872.0,222.0,2110.0,1525.0,18.0,1051.0,1087.0,5.0,893.0,935.0,767.0,2077.0,182.0,634.0
2020-06-14,2277.0,680.0,30.0,59.0,2158.0,513.0,413.0,182.0,53.0,112.0,612.0,1166.0,209.0,2237.0,44.0,2501.0,20.0,273.0,264.0,530.0,871.0,222.0,2115.0,1530.0,18.0,1051.0,1087.0,5.0,893.0,935.0,766.0,2080.0,183.0,631.0
2020-06-15,2277.0,680.0,30.0,59.0,2161.0,514.0,413.0,183.0,53.0,112.0,614.0,1167.0,210.0,2238.0,44.0,2505.0,20.0,273.0,264.0,530.0,872.0,222.0,2124.0,1533.0,18.0,1053.0,1085.0,5.0,895.0,936.0,768.0,2088.0,183.0,631.0
2020-06-16,2281.0,680.0,32.0,59.0,2163.0,513.0,414.0,182.0,53.0,113.0,619.0,1171.0,210.0,2240.0,44.0,2509.0,20.0,274.0,265.0,532.0,875.0,221.0,2130.0,1537.0,18.0,1054.0,1089.0,5.0,897.0,936.0,768.0,2100.0,183.0,631.0
2020-06-17,2285.0,686.0,32.0,59.0,2167.0,513.0,414.0,184.0,53.0,113.0,624.0,1178.0,212.0,2249.0,44.0,2511.0,20.0,276.0,265.0,534.0,877.0,221.0,2132.0,1539.0,18.0,1054.0,1090.0,5.0,901.0,938.0,768.0,2106.0,182.0,626.0
2020-06-18,2295.0,687.0,32.0,59.0,2172.0,514.0,414.0,186.0,53.0,115.0,626.0,1182.0,211.0,2253.0,44.0,2514.0,20.0,276.0,266.0,533.0,878.0,222.0,2137.0,1542.0,18.0,1058.0,1091.0,5.0,902.0,938.0,772.0,2115.0,182.0,628.0
2020-06-19,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-06-20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-06-21,2313.0,695.0,32.0,59.0,2176.0,516.0,415.0,186.0,53.0,115.0,626.0,1188.0,211.0,2263.0,44.0,2523.0,20.0,276.0,267.0,533.0,881.0,222.0,2149.0,1548.0,18.0,1064.0,1092.0,5.0,902.0,945.0,780.0,2128.0,183.0,632.0
2020-06-22,2316.0,695.0,32.0,59.0,2177.0,516.0,416.0,186.0,52.0,116.0,626.0,1188.0,211.0,2263.0,44.0,2524.0,20.0,276.0,266.0,534.0,881.0,222.0,2149.0,1548.0,18.0,1065.0,1092.0,5.0,905.0,946.0,784.0,2131.0,184.0,630.0
2020-06-23,2316.0,695.0,32.0,59.0,2177.0,516.0,416.0,186.0,52.0,116.0,626.0,1188.0,211.0,2263.0,44.0,2524.0,20.0,276.0,266.0,534.0,881.0,222.0,2149.0,1548.0,18.0,1065.0,1092.0,5.0,905.0,946.0,784.0,2131.0,184.0,630.0
2020-06-24,2331.0,697.0,31.0,60.0,2179.0,517.0,417.0,188.0,52.0,116.0,626.0,1191.0,211.0,2267.0,44.0,2538.0,20.0,276.0,269.0,534.0,884.0,222.0,2150.0,1552.0,18.0,1069.0,1094.0,5.0,905.0,946.0,793.0,2136.0,184.0,630.0
2020-06-25,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-06-26,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-06-27,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-06-28,2342.0,699.0,31.0,60.0,2183.0,518.0,417.0,192.0,53.0,116.0,625.0,1194.0,212.0,2275.0,44.0,2551.0,20.0,279.0,270.0,534.0,887.0,220.0,2152.0,1557.0,18.0,1074.0,1101.0,5.0,908.0,951.0,808.0,2160.0,183.0,634.0
2020-06-29,2344.0,699.0,31.0,60.0,2185.0,518.0,417.0,192.0,53.0,116.0,625.0,1198.0,212.0,2276.0,44.0,2552.0,20.0,279.0,270.0,535.0,888.0,220.0,2157.0,1557.0,18.0,1076.0,1104.0,5.0,908.0,951.0,810.0,2164.0,183.0,635.0
2020-06-30,2346.0,700.0,31.0,60.0,2186.0,519.0,419.0,192.0,53.0,116.0,628.0,1198.0,212.0,2276.0,44.0,2557.0,20.0,279.0,270.0,536.0,890.0,222.0,2160.0,1560.0,18.0,1078.0,1104.0,5.0,907.0,951.0,812.0,2166.0,183.0,632.0
2020-07-01,2346.0,702.0,31.0,60.0,2182.0,519.0,419.0,192.0,53.0,116.0,628.0,1199.0,212.0,2282.0,44.0,2560.0,20.0,280.0,271.0,536.0,893.0,222.0,2161.0,1561.0,18.0,1083.0,1104.0,5.0,907.0,951.0,812.0,2169.0,184.0,630.0
2020-07-02,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
2020-07-03,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
