date,negative_tests_qc,cases_qc,new_cases_qc,deaths_qc,new_deaths_qc,Hospitalisations,icu_qc,Personnes testées,active_cases_qc,Tests (Volumétrie),Hospitalisations (nouvelle méthode),Unnamed: 12,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,Unnamed: 31,CHSLD,RPA,Domicile,Autres - Inconnu,Unnamed: 36,Montréal et Laval,Régions à proximité,Autres régions,Unnamed: 40,Cas Labo,Cas Lien Épi,Cas Total,Cumul Labo,Cumul Épi,NV CHSLD,NV RPA,NV Dom,NV Autres,Unnamed: 50,Inc Hors-SI,Inc SI,hospitalisations_all,hospitalisations_qc,new_negative_tests_qc
2020-03-08,376,4,0.0,,0.0,0.0,,380,4,353.0,,,0.0,0.0,0.1323698573,0.0,0.0,0.1936429911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3189955468,0.2093873953,0.0,0.0,,,,,,,0.1195980549,0.1357255412,0.08777494679,,1,0,1,9,1,,,,,,,,0.0,0.0,36.0
2020-03-09,465,5,1.0,,0.0,0.0,,470,5,68.0,,,0.0,0.0,0.1323698573,0.0,0.0,0.1936429911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3189955468,0.2093873953,0.0,0.0,,,,,,,0.1195980549,0.1357255412,0.08777494679,,0,0,0,9,1,,,,,,,,0.0,0.0,89.0
2020-03-10,570,8,3.0,,0.0,0.0,,578,8,145.0,,,0.0,0.0,0.1323698573,0.0,0.0,0.3388752344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3189955468,0.2093873953,0.0,0.0,,,,,,,0.1594640731,0.1357255412,0.08777494679,,2,1,3,11,2,,,,,,,,0.0,0.0,105.0
2020-03-11,798,13,5.0,,0.0,0.0,,811,13,225.0,,,0.0,0.0,0.1323698573,0.19144581800000002,0.2027727141,0.4841074777,0.0,0.0,0.0,0.0,0.0,0.23239114219999998,0.0,0.0,0.4784933202,0.4187747906,0.0,0.0,,,,,,,0.1594640731,0.1357255412,0.08777494679,,10,0,10,21,2,,,,,,,,0.0,0.0,228.0
2020-03-12,1079,17,4.0,,0.0,0.0,,1096,17,377.0,,,0.0,0.0,0.1323698573,0.19144581800000002,0.4055454282,0.629339721,0.0,0.0,0.0,0.0,0.0,0.23239114219999998,0.0,0.0,0.6379910936,0.5583663875,0.0,0.0,,,,,,,0.279062128,0.1357255412,0.08777494679,,7,0,7,28,2,,,,,,,,0.0,0.0,281.0
2020-03-13,1399,24,7.0,,0.0,0.0,,1423,24,287.0,,,0.0,0.0,0.1323698573,0.19144581800000002,0.4055454282,0.7261612165000001,0.0,0.0,0.0,0.0,0.0,0.23239114219999998,0.0,0.19227367469999998,0.6379910936,0.6281621859000001,0.0,0.0,,,,,,,0.3986601829,0.2714510825,0.1974936303,,4,0,4,32,2,,,,,,,,0.0,0.0,320.0
2020-03-14,2270,39,15.0,,0.0,0.0,,2309,39,695.0,,,0.0,0.0,0.3971095718,0.7657832718,0.6083181422999999,0.9682149553,0.0,0.0,0.0,7.375719133,0.0,0.23239114219999998,0.0,0.19227367469999998,1.116484414,1.116732775,0.0,0.0,,,,,,,0.5182582377,0.4071766237,0.2413811037,,22,0,22,54,2,,,,,,,,0.0,0.0,871.0
2020-03-15,3079,50,11.0,0.0,0.0,2.0,0.0,3129,50,811.0,,,0.5074236074,0.0,0.7942191436,0.7657832718,0.6083181422999999,1.258679442,0.0,0.0,0.0,7.375719133,0.0,0.6971734265,0.0,0.576821024,1.116484414,1.186528573,0.0,0.0,,0.0,0.0,0.0,0.0,,0.5979902743,0.542902165,0.2413811037,,15,0,15,69,2,0.0,0.0,0.0,0.0,,,,2.0,2.0,809.0
2020-03-16,4778,74,24.0,0.0,0.0,5.0,0.0,4852,74,1157.0,,,0.5074236074,0.0,0.7942191436,0.7657832718,1.01386357,1.500733181,0.0,0.0,0.0,7.375719133,0.0,0.9295645687,0.0,0.7690946986,1.275982187,1.395915969,0.0,0.0,,0.0,0.0,0.0,0.0,,0.7973203657,0.8143532474,0.5266496808,,13,0,13,82,2,0.0,0.0,0.0,0.0,,,,5.0,5.0,1699.0
2020-03-17,5213,94,20.0,0.0,0.0,2.0,4.0,5307,94,1459.0,,,0.5074236074,0.0,1.191328715,0.7657832718,4.663772423999999,1.839608415,0.4987133196,0.0,0.0,7.375719133,0.0,2.3239114219999997,0.0,1.9227367469999999,1.754475508,1.465711767,0.0,0.0,,0.0,1.0,0.0,0.0,,1.036516475,0.9500787887,0.6802558376,,47,0,47,129,2,0.0,1.0,0.0,0.0,,,,2.0,2.0,435.0
2020-03-18,6331,121,27.0,1.0,1.0,3.0,4.0,6452,119,2246.0,,,2.02969443,0.0,1.853178002,0.7657832718,6.083181422999999,2.1300729019999998,0.9974266393000001,0.6774333406,0.0,7.375719133,0.0,2.3239114219999997,1.1293182309999998,4.614568192,2.232968828,1.535507566,0.0,0.0,,1.0,2.0,0.0,0.0,,1.235846567,1.153667101,0.7899745211,,45,2,47,174,4,1.0,1.0,0.0,0.0,,,,3.0,3.0,1118.0
2020-03-19,7666,139,18.0,1.0,0.0,4.0,6.0,7805,137,3597.0,,,2.02969443,0.3601890272,2.250287574,0.9572290898,10.54418113,3.872859821,0.9974266393000001,0.6774333406,0.0,7.375719133,0.0,2.3239114219999997,2.258636461,4.999115541,2.232968828,1.884486558,0.0,0.0,,1.0,2.0,0.0,0.0,,1.514908695,1.832294807,1.426342885,,74,1,75,248,5,0.0,0.0,0.0,0.0,,,,4.0,4.0,1335.0
2020-03-20,9242,181,42.0,4.0,3.0,9.0,10.0,9423,176,3990.0,,,2.02969443,0.7203780544,3.044506717,0.9572290898,13.38299913,6.244986462000001,1.994853279,0.6774333406,0.0,7.375719133,1.111135803,4.183040559,3.613818338,6.921852287999999,4.465937656,2.5824445419999997,0.0,0.0,,1.0,3.0,0.0,0.0,,1.953434896,2.918099137,1.865217619,,115,8,123,363,13,0.0,1.0,0.0,0.0,,,,9.0,9.0,1576.0
2020-03-21,9786,219,38.0,4.0,0.0,11.0,13.0,10005,214,3995.0,,,2.02969443,0.7203780544,5.162424433,1.723012362,15.20795356,10.69877526,2.7429232580000003,0.6774333406,1.110703853,7.375719133,2.222271606,4.880213986,5.646591152999999,8.65231536,5.741919843,4.746114293,0.0,0.0,,1.0,4.0,0.0,0.0,,3.587941646,3.25741299,2.501585984,,184,2,186,547,15,0.0,1.0,0.0,0.0,,,,11.0,11.0,544.0
2020-03-22,11211,628,409.0,4.0,0.0,25.0,20.0,11839,623,4434.0,,,2.02969443,1.440756109,8.471670865,3.6374705410000003,23.31886212,15.00733181,3.241636578,1.3548666809999999,1.110703853,7.375719133,2.222271606,6.506951981,8.808682199,12.113241499999999,8.293884217,6.491009254,0.0,0.0,,1.0,4.0,0.0,0.0,,5.780572651,5.157570567,3.379335451,,248,1,249,795,16,0.0,0.0,0.0,0.0,,,,25.0,25.0,1425.0
2020-03-23,12202,1013,385.0,4.0,0.0,36.0,31.0,13215,1008,3952.0,,,2.537118037,2.1611341630000003,12.17802687,6.317711993,32.24086154,21.49437201,3.7403498969999998,2.7097333619999997,1.110703853,7.375719133,8.889086424,8.598472261,15.58459158,16.53553602,9.569866405,10.32977817,0.0,0.0,,2.0,4.0,2.0,0.0,,9.807040498,7.125590915,4.608184707,,351,7,358,1146,23,1.0,0.0,2.0,0.0,,,,36.0,36.0,991.0
2020-03-24,26634,1339,326.0,6.0,2.0,43.0,35.0,27973,1332,4024.0,,,3.0445416439999997,3.601890272,14.42831444,7.466386901,35.48522497,28.46551969,3.989706557,2.7097333619999997,2.221407706,7.375719133,8.889086424,10.22521026,21.23118273,18.65054644,11.32434191,12.14446893,0.0,0.0,,3.0,4.0,3.0,0.0,,13.91324038,10.04369005,6.868389586,,260,10,270,1406,33,1.0,0.0,1.0,0.0,,,,43.0,43.0,14432.0
2020-03-25,31854,1629,290.0,8.0,2.0,63.0,43.0,33483,1619,5394.0,,,3.0445416439999997,5.042646381,15.88438287,9.955182534,43.1905881,37.37309728,4.737776537,6.096900065,7.774926971,7.375719133,8.889086424,13.01390396,28.45881941,23.07284096,13.23831519,14.72691347,0.0,0.0,,6.0,7.0,3.0,1.0,,20.45126738,13.50469135,10.00634393,,368,11,379,1774,44,3.0,3.0,0.0,1.0,,,,63.0,63.0,5220.0
2020-03-26,32335,2021,392.0,18.0,10.0,91.0,50.0,34356,1974,5299.0,,,3.551965252,7.203780544,17.3404513,12.06108653,50.28763309,46.37749636,4.987133196,11.51636679,11.10703853,7.375719133,8.889086424,16.96455338,34.33127421,26.34149343,16.58776843,17.16976641,0.0,5.439216752999999,,6.0,9.0,7.0,2.0,,27.18862447,15.74416278,11.49851803,,373,6,379,2147,50,0.0,2.0,4.0,1.0,,,,91.0,91.0,481.0
2020-03-27,43589,2498,477.0,22.0,4.0,107.0,57.0,46087,2439,6119.0,,,4.059388858999999,7.203780544,19.98784845,15.50711125,56.1680418,58.33495106,7.480699795,16.93583351,17.77126165,7.375719133,11.11135803,18.82368252,42.23650182,30.18696692,20.57521277,19.82200675,7.0126227210000005,5.439216752999999,,8.0,10.0,8.0,2.0,,35.79968442,19.4087524,13.89038533,,462,6,468,2609,56,2.0,1.0,1.0,0.0,,,,107.0,107.0,11254.0
2020-03-28,49364,2840,342.0,22.0,0.0,120.0,72.0,52204,2736,5773.0,,,4.059388858999999,7.203780544,22.50287574,18.37879852,64.6844958,67.92027912,7.979413114,18.96813354,23.32478091,7.375719133,11.11135803,19.98563823,51.49691131,35.76290349,22.1701905,23.45138827,7.0126227210000005,5.439216752999999,,15.0,13.0,10.0,2.0,,44.2512803,22.53043985,16.54557747,,412,9,421,3021,65,7.0,3.0,2.0,0.0,,,,120.0,120.0,5775.0
2020-03-29,56285,3430,590.0,25.0,3.0,157.0,78.0,59715,3288,6856.0,,,6.0890832889999995,9.364914707,25.94449202,27.37675197,71.57876807,80.55548428,11.47040635,21.00043356,32.21041174,7.375719133,27.77839508,21.61237622,61.88663904,43.45385047,29.18809253,25.96403702,14.02524544,5.439216752999999,,20.0,14.0,13.0,2.0,,55.49349745,26.53434331,19.33243203,,574,18,592,3595,83,5.0,1.0,3.0,0.0,,,,157.0,157.0,6921.0
2020-03-30,63378,4162,732.0,31.0,6.0,204.0,82.0,67540,3976,7511.0,,,7.611354111,11.16585984,29.25373846,35.41747632,75.22867693,93.62638618,16.20818289,24.38760026,35.54252329999999,14.75143827,34.44520989,26.49259021,72.05050311,51.33707113,35.08951015,29.24443954,14.02524544,16.31765026,,27.0,15.0,17.0,2.0,,65.02147582,30.19893293,22.14123033,,536,54,590,4131,137,7.0,1.0,4.0,0.0,,,,204.0,204.0,7093.0
2020-03-31,65205,4611,449.0,33.0,2.0,225.0,82.0,69711,4347,7569.0,,,9.133624933,16.56869525,33.22483417,42.11807995,81.92017649,109.40829,18.20303617,27.77476696,45.53885797,14.75143827,34.44520989,29.97845734,91.92650397,60.37393384,42.5859055,33.99055384,14.02524544,16.31765026,,39.0,16.0,19.0,3.0,,77.26034344,36.64589613,26.3105403,,673,56,729,4804,193,12.0,1.0,2.0,1.0,,,,225.0,225.0,1827.0
2020-04-01,69146,5518,907.0,36.0,3.0,269.0,96.0,74542,5258,6493.0,,,9.64104854,18.36964039,38.38725861,55.90217884,90.23385777,124.4640325,20.69660276,32.51680035,55.53519265,14.75143827,55.55679015,30.67563077,105.2524591,64.98850203,46.73284761,39.29503452,14.02524544,16.31765026,,50.0,17.0,20.0,3.0,,89.8181392,43.09285934,30.26041291,,628,74,702,5432,267,11.0,1.0,1.0,0.0,,,,269.0,269.0,3941.0
2020-04-02,77618,6101,583.0,61.0,25.0,334.0,107.0,83570,5734,7182.0,,,13.7004374,21.61134163,40.9022859,66.62314465,96.31703919,144.2640283,21.94338606,42.00086711,62.19941577,14.75143827,61.11246917,31.14041305,128.9681419,74.40991209,53.91024741,44.87869839,42.07573633,16.31765026,,68.0,20.0,24.0,4.0,,106.3226708,50.69348965,34.71499146,,761,86,847,6193,353,18.0,3.0,4.0,1.0,,,,334.0,334.0,8472.0
2020-04-03,83454,6997,896.0,75.0,14.0,348.0,130.0,90227,6485,7743.0,,,13.7004374,24.49285385,44.21153233,77.91844791,103.8196296,161.20779009999998,23.43952602,53.5172339,64.42082348,14.75143827,64.44587658,33.23193333,142.0682334,84.2158695,60.92814944,52.20725723,42.07573633,16.31765026,,89.0,27.0,29.0,5.0,,121.0730975,55.71533468,40.37647552,,674,100,774,6867,453,21.0,7.0,5.0,1.0,,,,348.0,348.0,5836.0
2020-04-04,88308,7944,947.0,94.0,19.0,371.0,154.0,95955,7386,4990.0,,,14.71528461,31.69663439,45.93234047,89.97953444,111.5249928,177.7158551,30.67086916,56.22696727,69.97434274,14.75143827,71.11269139,35.55584475,153.5872794,92.09909016,66.19157597,60.72234464,56.10098177,21.75686701,,119.0,37.0,32.0,8.0,,141.5642309,64.53749486,44.80911034,,653,128,781,7520,581,30.0,10.0,3.0,3.0,,,,371.0,371.0,4854.0
2020-04-05,91965,8580,636.0,121.0,27.0,369.0,164.0,100113,7848,3978.0,,,14.71528461,37.099469799999994,47.388408899999995,97.06302971,114.16103799999999,190.3510602,33.16443576,65.71103403,79.97067742,14.75143827,72.2238272,36.48540932,182.94955339999999,98.25184775,68.90303811,65.25907153,56.10098177,21.75686701,,148.0,46.0,34.0,10.0,,157.8295664,74.58118491,49.59284494,,520,99,619,8040,680,29.0,9.0,2.0,2.0,,,,369.0,369.0,3657.0
2020-04-06,95681,9340,760.0,150.0,29.0,419.0,164.0,104526,8470,4805.0,,,15.73013183,39.98098202,50.30054576,108.5497788,117.4054015,212.5231827,34.41121905,71.80793409999998,83.30278898,14.75143827,78.89064201,41.59801445,202.14796330000001,114.01828909999999,72.41198913,70.70314381,63.11360449,27.19608376,,185.0,53.0,37.0,11.0,,173.4570456,82.18181522,55.67126,,787,93,880,8827,773,37.0,7.0,3.0,1.0,,79.0,19.0,419.0,419.0,3716.0
2020-04-07,99780,10031,691.0,175.0,25.0,451.0,181.0,109270,9029,5394.0,,,16.74497904,44.30325035,52.68320319,113.9102617,123.0830375,232.9525183,34.90993237,74.51766746,87.74560439,14.75143827,88.89086424,46.01344615,217.5066912,125.74698319999999,77.83491342,76.70558248,63.11360449,27.19608376,,228.0,59.0,42.0,12.0,,189.0446587,87.95015072,58.80921435,,718,80,798,9545,853,43.0,6.0,5.0,1.0,,97.0,19.0,451.0,451.0,4099.0
2020-04-08,103074,10912,881.0,216.0,41.0,483.0,196.0,113365,9584,4968.0,,,16.74497904,45.38381743,54.53638119,120.8023111,127.13849170000002,251.2033702,36.40607233,84.67916757,93.29912365,14.75143827,92.22427165,47.64018415,231.2843736,136.8988564,84.05532659,80.12557659999999,63.11360449,27.19608376,,270.0,66.0,50.0,12.0,,210.6919066,96.50085982,63.43934279,,603,90,693,10148,943,42.0,7.0,8.0,0.0,,89.0,26.0,483.0,483.0,3294.0
2020-04-09,107266,11677,765.0,241.0,25.0,547.0,186.0,118217,10095,5508.0,,,17.25240265,50.78665284,56.38955920000001,125.7799024,131.8022642,268.2439534,38.15156895,88.06633427,102.18475450000001,36.87859566,97.77995067,51.12605128,253.41901090000002,145.358898,89.47825088,87.10515644,70.12622721,27.19608376,,317.0,72.0,59.0,15.0,,230.2262556,104.9158434,67.45504661,,649,102,751,10797,1045,47.0,6.0,9.0,3.0,,93.0,25.0,547.0,547.0,4192.0
2020-04-10,111651,12292,615.0,289.0,48.0,567.0,211.0,123115,10440,5267.0,,,17.25240265,52.22740894,57.84562763,135.3521933,138.8993092,283.10605289999995,40.64513555,89.42120095,104.4061622,36.87859566,103.3356297,53.91474499,266.5191024,153.6266661,92.50870858,92.82841192,70.12622721,27.19608376,,367.0,82.0,64.0,16.0,,247.6875716,112.5164737,70.59300096,,555,85,640,11352,1130,50.0,10.0,5.0,1.0,,86.0,22.0,567.0,567.0,4385.0
2020-04-11,114811,12846,554.0,328.0,39.0,607.0,217.0,126771,10773,6923.0,,,17.25240265,54.74873213,59.03695634,143.010026,141.73812719999998,295.7896689,43.13870215,91.45350098,106.6275699,36.87859566,108.89130870000001,57.63300326,290.2347853,165.9321812,98.25062842,99.45901277,77.13884993,27.19608376,,420.0,90.0,67.0,21.0,,265.6272798,120.99932,74.45509862,,588,81,669,11940,1211,53.0,8.0,3.0,5.0,,80.0,16.0,607.0,607.0,3160.0
2020-04-12,118979,13557,711.0,360.0,32.0,653.0,226.0,131570,11215,6230.0,,,17.25240265,58.35062241,65.78781906,149.71062959999998,145.388036,311.8136264,44.63484211,92.13093432,106.6275699,51.63003393,111.11358030000001,63.21039067,310.7883771,176.699507,103.6735527,108.8814456,77.13884993,27.19608376,,491.0,103.0,72.0,24.0,,280.1783765,127.9891854,78.22942133,,713,83,796,12653,1294,71.0,13.0,5.0,3.0,,88.0,12.0,653.0,653.0,4168.0
2020-04-13,124295,14248,691.0,435.0,75.0,706.0,230.0,137451,11667,7016.0,,,17.25240265,61.23213462,67.50862721,158.5171373,145.9963541,338.1490732,45.13355543,92.13093432,107.7382737,51.63003393,112.22471609999998,65.76669324,338.11787819999995,190.92775890000001,111.32944579999999,115.302659,84.15147265,27.19608376,,555.0,119.0,82.0,26.0,,294.8092052,138.7793659,81.36737568,,867,98,965,13520,1392,64.0,16.0,10.0,2.0,,75.0,18.0,706.0,706.0,5316.0
2020-04-14,129498,14860,612.0,487.0,52.0,766.0,218.0,143174,11882,7174.0,,,17.25240265,66.63497003,70.02365449,163.30328269999998,152.07953559999999,360.90212460000004,47.37776537,92.80836766,111.07038529999998,51.63003393,116.6692593,66.92864895,364.5439248,211.69331580000002,114.8383969,124.93447920000001,84.15147265,27.19608376,,617.0,137.0,91.0,28.0,,311.6326649,150.9268019,85.64640433,,834,132,966,14354,1524,62.0,18.0,9.0,2.0,,116.0,13.0,766.0,766.0,5203.0
2020-04-15,134011,15857,997.0,609.0,122.0,809.0,209.0,148571,12407,6562.0,,,17.25240265,72.75818349,73.33290093,168.280874,154.3100354,390.9167882,47.87647868,93.485801,116.62390459999999,51.63003393,116.6692593,67.39343123,397.9717445,227.0752098,121.5373033,133.9381372,91.16409537,27.19608376,,684.0,153.0,104.0,31.0,,338.1435671,161.6491196,88.76241494,,864,245,1109,15218,1769,67.0,16.0,13.0,3.0,,115.0,19.0,809.0,809.0,4513.0
2020-04-16,138322,16798,941.0,688.0,79.0,869.0,207.0,153722,13042,6707.0,,,17.25240265,75.27950669,75.5831885,173.2584653,156.54053530000002,414.97692989999996,50.37004528,95.51810102,118.84531229999999,51.63003393,121.11380249999999,70.41451608,423.0426092,245.72575619999998,125.68424540000001,144.1981196,91.16409537,27.19608376,,759.0,167.0,109.0,32.0,,361.5449198,175.2895365,92.66840008,,851,120,971,16069,1889,75.0,14.0,5.0,1.0,,99.0,20.0,869.0,869.0,4311.0
2020-04-17,142715,17521,723.0,805.0,117.0,887.0,193.0,158770,13401,6363.0,,,17.25240265,78.88139696,77.56873636,180.1505147,158.97380780000003,442.8131098,51.61682858,96.19553436,121.06671999999999,51.63003393,134.44743219999998,73.43560093,453.98592869999993,256.6853557,130.947672,152.57361540000002,91.16409537,27.19608376,,814.0,180.0,117.0,37.0,,392.1620219,188.2513257,95.95996058,,859,170,1029,16928,2059,55.0,13.0,8.0,5.0,,116.0,7.0,887.0,887.0,4393.0
2020-04-18,146771,18357,836.0,877.0,72.0,919.0,183.0,163548,13925,5898.0,,,17.25240265,82.48328723,79.95139379,182.6393103,159.37935330000002,458.7886566000001,52.36489856,96.8729677,121.06671999999999,51.63003393,143.3365186,76.22429463,473.6360659,267.4526814,135.8921029,159.0646246,91.16409537,27.19608376,,882.0,192.0,124.0,38.0,,416.400561,202.7060958,99.25152108,,552,112,664,17480,2171,68.0,12.0,7.0,1.0,,93.0,23.0,919.0,919.0,4056.0
2020-04-19,150290,19319,962.0,939.0,62.0,971.0,198.0,167801,14533,5379.0,,,17.25240265,86.0851775,81.14272249999999,188.1912391,160.5959896,479.75051039999994,53.3623252,98.22783438,122.17742379999999,51.63003393,154.44787659999997,77.1538592,491.47929400000004,278.02773360000003,139.40105400000002,170.022565,98.17671809,27.19608376,,981.0,212.0,130.0,40.0,,444.785166,212.6140604,102.9819563,,724,98,822,18204,2269,99.0,20.0,6.0,2.0,,85.0,19.0,971.0,971.0,3519.0
2020-04-20,153283,20126,807.0,1041.0,102.0,1023.0,201.0,171520,15037,6336.0,,,17.25240265,88.60650069,83.26064022,195.2747343,161.4070804,503.22972300000004,54.11039518,98.90526772,123.2881277,51.63003393,155.5590124,79.01298834,516.0984314,292.0637118,145.6214671,178.95642719999998,98.17671809,27.19608376,,1064.0,226.0,134.0,43.0,,461.4092956,221.9791227,105.3738236,,751,161,912,18955,2430,83.0,14.0,4.0,3.0,,96.0,18.0,1023.0,1023.0,2993.0
2020-04-21,157087,20965,839.0,1134.0,93.0,1079.0,199.0,176048,15540,5963.0,,,17.25240265,90.0472568,84.98144836,198.9122049,162.21817130000002,525.5470778,55.60653514,98.90526772,124.3988315,51.63003393,165.5592346,80.17494405,535.9744322,305.3305954,152.4798714,184.8192742,98.17671809,27.19608376,,1156.0,240.0,138.0,46.0,,481.820697,234.0586959,108.2703969,,688,118,806,19643,2548,92.0,14.0,4.0,3.0,,139.0,20.0,1079.0,1079.0,3804.0
2020-04-22,161148,21838,873.0,1243.0,109.0,1204.0,207.0,180833,16111,8598.0,,,17.25240265,92.92876902,87.62884551,205.038471,163.6375803,551.5920601,57.102675100000006,99.58270106,124.3988315,51.63003393,166.67037050000002,81.10450862,554.0435239,317.82838419999996,156.6268135,191.9384457,98.17671809,27.19608376,,1238.0,256.0,152.0,50.0,,505.5011119,246.6133084,111.1889138,,746,145,891,20389,2693,82.0,16.0,14.0,4.0,,107.0,20.0,1204.0,1204.0,4061.0
2020-04-23,165302,22616,778.0,1340.0,97.0,1233.0,227.0,185632,16552,6600.0,,,17.25240265,94.0093361,90.80572208,210.9732914,163.840353,577.1529349,59.34688504,100.9375677,125.5095354,51.63003393,171.1149137,82.49885547,573.6936611000001,332.4411835,165.8776843,196.8241516,98.17671809,27.19608376,,1322.0,277.0,159.0,54.0,,527.3875559,256.792724,113.5368937,,746,154,900,21135,2847,84.0,21.0,7.0,4.0,,89.0,21.0,1233.0,1233.0,4154.0
2020-04-24,170211,23267,651.0,1446.0,106.0,1292.0,217.0,190765,16764,7630.0,,,17.25240265,95.08990318,92.39416037,214.6107619,164.8542166,601.2614873,60.09495502,100.9375677,125.5095354,51.63003393,175.55945690000001,83.42842004,591.0851619,349.93808789999997,172.25759530000002,204.0131188,98.17671809,27.19608376,,1403.0,294.0,170.0,58.0,,552.0247552,266.2256491,116.4554107,,725,135,860,21860,2982,81.0,17.0,11.0,4.0,,101.0,17.0,1292.0,1292.0,4909.0
2020-04-25,174405,24107,840.0,1515.0,69.0,1303.0,215.0,195577,17250,6339.0,,,17.25240265,96.53065929,98.61554366,219.77979900000003,166.2736256,616.3656406,62.08980829,100.9375677,125.5095354,51.63003393,183.33740749999998,85.05515804,625.1905724999999,364.1663398,175.92604409999998,209.8759659,112.2019635,43.51373402,,1487.0,318.0,180.0,59.0,,576.5423564,277.8301829,118.9569966,,661,95,756,22521,3077,84.0,24.0,10.0,1.0,,68.0,19.0,1303.0,1303.0,4194.0
2020-04-26,178388,24982,875.0,1599.0,84.0,1331.0,210.0,200172,17866,7013.0,,,17.75982626,97.25103734,101.9247901,223.80016119999996,166.679171,630.0658822,64.33401823,100.9375677,125.5095354,51.63003393,185.5596791,85.51994032,643.9372551,373.78002349999997,181.1894706,216.5763625,112.2019635,48.95295078,,1573.0,332.0,191.0,60.0,,599.465317,290.3169327,121.1513703,,520,91,611,23041,3168,86.0,14.0,11.0,1.0,,99.0,15.0,1331.0,1331.0,3983.0
